solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
1636148068921376768,Gaia DR3 4063384450408345216,4063384450408345216,1211514728,2016.0,268.9284641514467,0.20871805,-28.30260153482759,0.17582308,0.5956804909964349,0.18300675,3.2549646,7.0365453,-2.7071701216895105,0.24816449,-6.494936182559954,0.1707621,0.6263176,-0.021691767,-0.47826514,-0.5098246,-0.15024976,-0.46697655,-0.8221532,-0.15020749,0.1499529,0.5784385,484,0,483,1,-0.82070524,481.4829,0.0,0.0,95,False,,1.3489482,0.036292057,-0.086644866,-0.09321106,0.15684032,0.06302262,-0.017432561,56,17,0.4167889,56,40,0,0.12611915,85.44416,0,0,0.9728542,0.4576224,0.6527924,0.37120256,0.43386734,177.10374,-15.807481,51.696617,-26.955196,False,471,632.2082772560592,3.0571191,206.7987,18.685217,44,139.6725559097679,8.726944,16.00475,19.975765,47,605.586945372857,20.046295,30.20942,17.792454,1.1788195,0,0,0,0,0,2.1833115,1.2905483,0.89276314,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,1.6786929226550131,-1.5782105523758543,269.05317189660303,-4.866842385552199,False,False,0,False,False,False,False,False,True,False,False,8.156982e-12,1.5665446e-09,0.9999919,3289.5525,3278.2273,3303.2478,3.9704,3.9479,4.0076,-1.3273,-1.3484,-1.303,705.6265,678.8819,725.749,0.3371,0.2895,0.3886,0.2262,0.1942,0.2609,0.1281,0.1103,0.1474,PHOENIX
1636148068921376768,Gaia DR3 4064178675797466624,4064178675797466624,75283989,2016.0,270.30197072333925,0.9190995,-25.743279092330226,0.8674828,0.7973979024119257,1.370734,0.5817306,8.2247925,-4.507996587108471,1.0752292,-6.87933021215189,0.82185197,0.3451114,-0.3517827,0.12934881,-0.27567235,-0.6723264,0.1527413,-0.61166036,-0.33477405,0.573588,-0.08226911,159,0,158,1,1.1408645,193.90881,2.3868268,1.6768043,95,False,,1.1478354,0.21874759,-0.06922808,-0.09559168,0.070575535,-0.035780948,-0.065973885,18,13,1.6769725,18,8,2,0.017856821,61.910828,0,0,1.063902,0.3035861,0.38548598,0.4392163,0.5854055,-110.29345,-9.239783,-29.721405,-41.256474,False,157,128.4047864283508,1.2068113,106.40005,20.415915,2,52.15031112925696,31.310976,1.66556,21.0454,5,236.07915976760478,6.2205005,37.951794,18.815252,2.2446942,0,0,0,0,2,2.2301483,0.6294861,1.6006622,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,4.507997633509521,-1.361258188036629,270.27223364670357,-2.3042836334801584,False,False,0,False,False,False,False,False,False,False,False,4.0648384e-11,3.0464378e-10,0.9999957,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 4064839688418298240,4064839688418298240,1500729868,2016.0,272.31864450431885,0.14863871,-25.907415367470865,0.117198125,0.2089472958275222,0.17374796,1.2025884,1.0897431,0.9790306160960499,0.15392254,-0.4785803481397461,0.11300566,0.23989117,0.45026773,-0.41714084,-0.25071308,-0.32005882,-0.29999062,-0.6523356,-0.33831283,0.26655826,0.30960295,183,0,179,4,9.449935,503.64963,0.72099143,16.3702,95,False,,1.3275825,0.029698787,-0.05549801,0.25467524,-0.17665395,-0.07444802,-0.29347983,21,12,0.24550536,24,11,0,0.042714763,2.550401,40,4,1.5466554,0.3267618,0.39800736,0.4950172,0.6285571,-50.96977,-18.57525,-42.739716,-43.263992,False,189,4474.719668296452,16.768726,266.84912,16.560452,6,3193.4655520894335,138.89029,22.99272,16.577887,4,13893.509190206696,88.827446,156.4101,14.390865,3.8185575,0,6,0,4,0,2.1870213,0.017435074,2.1695862,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,5.251967803764041,-3.0254102744685567,272.0874925530495,-2.4849345406220142,False,False,0,False,False,False,False,False,False,True,False,9.008871e-10,0.0011588576,0.998839,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 4067310462871686912,4067310462871686912,1431345874,2016.0,267.0218269660052,0.82350105,-24.77970988978704,0.67664254,,,,,,,,,0.8448838,,,,,,,,,,253,0,252,1,27.78644,1520.0673,2.6851263,53.03,3,False,,,,,,,,,29,12,1.5903122,45,25,0,0.11561515,61.51321,1,84,,0.51001865,0.7592408,0.44015357,0.27554694,-177.95135,-16.481419,59.79686,-19.863874,False,253,1249.6166859257871,9.075282,137.69453,17.945425,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,3.8396704707834575,1.6852196186137938,267.29549559346896,-1.3683838573222808,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 4067310497221087360,4067310497221087360,1283327779,2016.0,267.031223393846,10.493584,-24.782967445440086,7.4879127,,,,,,,,,0.9763555,,,,,,,,,,101,0,100,1,3.9160178,158.90622,5.4484806,5.3779063,3,False,,,,,,,,,12,8,22.176775,12,7,1,0.043071743,135.09677,0,8,,0.09055015,0.91155773,0.21171401,0.68042135,-84.9472,-23.89036,-47.626366,-24.323902,False,100,89.49044002768701,1.4973471,59.765995,20.807926,0,,,,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,3.841282800537629,1.6762310259475617,267.304094618456,-1.3714646367111447,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 4067458999990020608,4067458999990020608,777933160,2016.0,269.22487609338293,0.05827581,-25.133200562294366,0.047666203,0.4044431067001538,0.05787986,6.987631,0.90749645,-0.14035738191190936,0.06923238,-0.8965766090681171,0.048413415,0.38649365,-0.14051111,-0.20535792,-0.21408297,-0.21968415,-0.16795275,-0.57496935,-0.06186045,0.16655901,0.35614923,244,0,244,0,3.157141,327.24057,0.16092677,1.4778231,31,False,1.3607612,,,,,,,,28,16,0.103306204,28,15,0,0.033061832,174.08853,0,0,1.1463659,0.14378013,0.47663668,0.16810839,0.5951086,-134.60144,-21.552114,-32.730133,-39.213722,False,240,5462.489337339247,3.260614,1675.2947,16.343891,26,1724.588941393102,12.30711,140.12949,17.246828,27,5561.5458540707705,20.294203,274.04605,15.384907,1.3338488,0,2,0,2,0,1.8619213,0.90293694,0.9589844,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,4.552083349807585,-0.2139493412761336,269.2979729373383,-1.6958085853346965,False,False,0,True,False,False,False,False,False,True,False,1.02035405e-13,5.1028355e-13,0.99999875,7984.832,7952.4907,7997.137,4.0198,3.8179,4.1086,-1.0575,-1.2496,-0.5811,1801.0887,1637.5048,2672.4463,3.7245,3.7078,3.7446,3.0049,2.9913,3.0246,1.6536,1.646,1.6643,MARCS
1636148068921376768,Gaia DR3 4068061085762318336,4068061085762318336,245499781,2016.0,267.0199587072627,0.2635827,-24.780419390544257,0.19192319,-0.5382989295631313,0.3031494,-1.7756885,8.417911,-0.8890630318689128,0.3581184,-8.370829668877706,0.19805357,0.26824218,-0.26745367,0.08888028,-0.08816953,-0.30284953,-0.029172698,-0.6228497,-0.27854776,0.23483473,0.29817086,396,0,396,0,17.932623,2493.8228,2.0987895,57.994072,95,False,,1.1023823,0.050449174,-0.03587146,-0.07448474,0.02897658,-0.0758686,-0.15242605,45,18,0.508097,47,27,0,0.18320839,59.75501,6,14,1.7055324,0.44654888,0.5669308,0.27309763,0.31794894,-172.2825,-10.871627,-57.127705,-30.572327,False,362,1512.6650619752613,16.405283,92.20597,17.73801,2,460.56509189907655,40.09933,11.485605,18.680315,2,20359.51614185855,1277.0382,15.942762,13.975977,13.763841,0,2,0,2,0,4.704338,0.9423046,3.7620335,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,3.8381867813480466,1.6863064386641782,267.29381391232187,-1.36912828279276,False,False,0,False,False,False,False,False,False,True,False,5.6647697e-11,5.1617516e-10,0.9999803,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 4068061085762350848,4068061085762350848,394277318,2016.0,267.01917662358005,2.311076,-24.777989297159763,1.7333713,,,,,,,,,0.6966252,,,,,,,,,,296,0,288,8,104.8126,17260.182,12.360641,601.2069,3,False,,,,,,,,,35,15,4.236341,35,23,6,0.6861943,97.44841,30,5,,0.3632965,0.7395753,0.31141487,0.42718422,-176.52693,-19.519138,57.710186,-26.03411,False,292,581.3264158293715,10.56984,54.9986,18.776318,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,3.8399026303614345,1.6881686893654784,267.2930534964419,-1.3667133996932688,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 4068061120122070400,4068061120122070400,1408880849,2016.0,267.0225704974671,0.37074107,-24.776859400720685,0.30098343,-0.4825027272723966,0.3496715,-1.3798743,5.361991,-1.8820868981770822,0.5025623,-5.020826399766235,0.30671775,0.49834108,0.005862394,-0.34440345,-0.42736876,-0.17910248,-0.41399974,-0.65521735,-0.19627403,0.068702094,0.4424877,210,0,205,5,0.9727898,277.0202,1.1259005,2.8228042,95,False,,1.1448212,0.07564244,-0.09263635,-0.043524712,0.15006535,-0.09800934,-0.17541191,26,16,0.7673852,37,23,0,0.16994576,178.99094,6,70,1.0474541,0.22575718,0.46516427,0.28234288,0.4460112,-142.7665,-14.819805,-46.56415,-39.52206,False,218,447.2524433549079,2.9263732,152.83507,19.060986,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,3.8424616931298825,1.6861122771849442,267.2961117845185,-1.3655200234224953,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 4070425031419355904,4070425031419355904,449902210,2016.0,268.0622171412334,0.09505211,-22.3418200835403,0.07420883,0.14435390933106973,0.10909212,1.3232296,7.828226,-5.853587964284125,0.10989367,-5.197752263545554,0.07514799,0.32660818,-0.35137236,-0.122013696,-0.24846908,-0.3406888,-0.16124877,-0.69627875,-0.1910544,0.31586203,0.32227215,281,0,281,0,-1.231128,259.4416,0.0,1.2097083e-15,31,False,1.278606,,,,,,,,32,17,0.16148375,32,17,0,0.040374346,7.41613,0,0,0.94687384,0.3432574,0.49649057,0.19860548,0.375569,-164.46484,-10.899049,-48.963436,-36.690403,False,280,2268.411142745071,2.1802688,1040.4272,17.298063,9,426.2816386560766,8.686266,49.07536,18.764301,9,2696.1899418032217,26.468258,101.86503,16.171019,1.3765016,0,9,0,9,0,2.5932827,1.466238,1.1270447,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,6.42330958035232,2.1150271541241805,268.2074235250971,1.085403790408401,False,False,0,False,False,False,False,False,False,True,False,1.02055984e-13,5.09765e-13,0.9999973,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 4070770243676311936,4070770243676311936,775178835,2016.0,269.64397104543735,0.27038908,-21.389332109203,0.19027168,0.133383862286102,0.22734681,0.58669776,4.4849753,-2.36538712986673,0.35116014,-3.810504961475337,0.23855187,0.27024317,-0.062394608,0.7005323,0.25005788,-0.23031868,0.1926275,0.4423281,0.14961629,0.2716996,0.41843647,214,0,214,0,5.13175,381.6814,0.8620753,4.8154044,95,False,,1.2479098,0.04339744,0.038431898,0.029535573,0.068663165,-0.01802185,-0.055071633,24,15,0.5535135,24,11,0,1.4290795,88.69119,0,0,1.2601464,0.22564365,0.3339921,0.3255365,0.69365925,-110.1002,-17.685759,-30.142895,-43.26878,False,213,561.6247362437414,37.190186,15.101423,18.813751,16,25.935775508182452,5.5444813,4.677764,21.803795,23,1267.252175457126,228.99097,5.5340705,16.990738,2.3025837,0,10,0,15,1,4.813057,2.9900436,1.8230133,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,7.98621486794217,1.3265957398942791,269.6682954067197,2.0495387994346843,False,False,0,False,False,False,True,False,False,False,False,1.0204325e-13,5.097009e-13,0.999998,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 4076998775244833280,4076998775244833280,616512284,2016.0,277.2419783052941,0.39988667,-25.02936876699885,0.58041686,,,,,,,,,0.6094884,,,,,,,,,,67,0,67,0,0.82636267,70.93298,0.0,0.0,3,False,,,,,,,,,8,6,1.1836866,9,1,0,6.971579,175.10132,0,37,,0.36829937,0.48188958,0.5185306,0.9510799,-87.92678,-40.69365,-34.302322,42.147526,False,67,717.2634793391595,73.05486,9.818149,18.54817,5,870.6427750413382,73.438934,11.8553295,17.988943,3,1261.7974147204459,4.312745,292.57407,16.995422,2.9730222,0,2,0,1,0,0.99352074,-0.559227,1.5527477,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,8.115184626068423,-6.54490484848798,276.5618532335766,-1.7548973740797063,False,False,0,False,False,False,False,False,False,False,False,0.00150041,3.2611355e-05,0.9956299,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 4077190502565913216,4077190502565913216,180350873,2016.0,276.13521744104213,0.6993654,-24.868486785642663,1.1126521,,,,,,,,,0.08280681,,,,,,,,,,42,0,39,3,8.676849,165.55652,2.1919208,19.47778,3,False,,,,,,,,,7,6,2.0532694,10,4,1,0.64407337,179.1031,18,70,,0.4923785,0.3967972,0.8349681,0.59097815,-110.44579,0.8831017,-32.299717,39.961994,False,37,3223.5526178716145,104.08311,30.97095,16.91653,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,7.798637054555712,-5.578586586339157,275.5664950543384,-1.547679096744226,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 4077190502619714048,4077190502619714048,1689784667,2016.0,276.13675142486164,0.43794945,-24.86892900201414,0.5127877,1.5366481668121565,0.6719968,2.2866898,5.9389544,5.810216999516447,0.54784393,1.2298617363806748,0.43169227,0.11597152,-0.38955325,0.10205478,-0.23776485,-0.71914476,0.27029455,-0.5805973,-0.3112815,0.42016354,-0.49129233,95,0,95,0,46.62882,3505.7869,2.098621,220.95363,95,False,,1.4604564,0.10513313,-0.12599307,-0.5222331,0.2800245,-0.40116078,0.5524283,11,9,0.92990595,18,18,0,0.10002292,90.65999,69,52,6.0698056,0.7059807,0.4618182,0.71706444,0.8281894,-141.37077,24.993439,-29.72633,35.722652,False,101,11520.038775450095,79.18379,145.4848,15.533732,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,7.798885293059438,-5.580025844848328,275.56786723000283,-1.5481801085486664,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 4077372536242945408,4077372536242945408,1111452852,2016.0,277.36672124453514,15.409845,-23.796590990171822,14.988187,,,,,,,,,0.9944149,,,,,,,,,,62,0,60,2,0.8480511,63.644867,2.970719,1.1151894,3,False,,,,,,,,,7,6,56.547245,7,3,0,2.8414023,42.598217,0,0,,0.13835396,0.9846544,0.17116204,0.94027275,-24.910072,-42.864586,-27.45559,-42.95202,False,60,103.37207227382814,1.7876244,57.826508,20.65136,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,9.27240803825893,-6.086983678633287,276.7376928514231,-0.5294436825917576,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 4090746312701649664,4090746312701649664,274708201,2016.0,273.16584708936034,6.277444,-22.323827854504692,5.0782714,,,,,,,,,0.85007244,,,,,,,,,,52,0,52,0,3.2397459,84.93447,6.600814,2.7342446,3,False,,,,,,,,,6,5,211.59686,6,0,0,0.19539323,92.30873,0,0,,0.5177916,0.6565998,0.6250677,0.96045613,-57.376312,-38.644295,-33.5662,-41.947296,False,36,91.6705581422268,2.8006365,32.732044,20.781792,0,,,,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,8.769625090222902,-1.9814922911595998,272.9288955902999,1.083271451715786,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 4097375401410133120,4097375401410133120,885935759,2016.0,274.63262677281597,1.1684328,-16.948513271948936,0.9811207,-1.327633250029203,1.1259652,-1.1791067,1.9326451,0.5763543754003382,1.3610617,-1.8447039810891959,0.9976858,0.32402962,-0.41809943,0.27415234,-0.47319564,-0.5264112,-0.4241528,-0.008448616,0.046488285,-0.029682284,-0.1861151,140,0,138,2,0.2625842,153.10214,1.7239907,0.73501104,95,False,,1.1299031,0.21213223,-0.22617961,-0.15827097,0.2828311,-0.11757137,-0.044629008,16,11,2.0102007,17,5,0,0.13982284,91.81394,0,0,1.0136666,0.42290428,0.22056943,0.56147903,0.8307009,-119.1258,-19.733612,-27.6849,42.912888,False,146,121.69719161843744,1.2358506,98.47242,20.474165,5,47.120585444103035,1.2776968,36.879314,21.155516,13,179.33218914516817,15.759346,11.379418,19.11375,1.8607888,0,0,0,0,0,2.0417652,0.6813507,1.3604145,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,14.155483070404083,-0.6362929987728876,274.45903273325143,6.419089652420733,False,False,0,False,False,False,False,False,False,False,False,4.9116728e-11,6.337055e-11,0.9999948,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 4106813677957648000,4106813677957648000,100871123,2016.0,280.5724739084973,0.14588201,-11.41802100209344,0.13167176,0.5138467717361976,0.15593435,3.2952764,1.6526185,0.8945882505926219,0.18486741,1.3895538299677592,0.1454667,0.11785158,0.052077252,-0.23506401,-0.19419236,-0.22455685,-0.17711268,-0.32781008,-0.11747289,0.008110744,0.16370828,211,0,210,1,1.8368336,260.4697,0.5541968,2.1254234,95,False,,1.3479025,0.04452306,0.0034500167,0.044661947,0.0071222084,-0.2977271,-0.092760004,24,14,0.26725936,25,11,0,0.034682766,74.357216,0,0,1.0906191,0.17955168,0.15757284,0.29072484,0.86484456,-96.591484,-4.677653,-35.702065,40.57873,False,218,1009.8178875190478,1.8556659,544.18085,18.17676,18,396.8631824544356,11.660558,34.034664,18.84194,19,1011.6617077386178,16.538364,61.1706,17.235308,1.3948306,0,18,0,19,0,1.6066322,0.6651802,0.941452,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,21.726793848185643,-3.179075262479184,280.5807047928814,11.633780834140131,False,False,0,False,False,False,False,False,True,True,False,4.6634162e-11,2.8500644e-10,0.99998975,4006.858,3989.7131,4044.5032,4.4929,4.4555,4.538,-2.9472,-3.021,-2.8592,727.5002,693.566,757.9834,0.1474,0.1173,0.1981,0.109,0.0866,0.1467,0.059,0.0468,0.0796,MARCS
1636148068921376768,Gaia DR3 4107308973568118784,4107308973568118784,825195149,2016.0,258.5480234211791,0.015981669,-29.533135899283426,0.009040912,1.270720745068203,0.018225973,69.72032,7.160958,-3.8394417637428235,0.021371314,-6.044667403351115,0.013423693,-0.11571207,-0.18090917,0.034013685,-0.2702875,0.027624847,-0.2631675,-0.40189308,-0.15437214,0.3318572,-0.05413111,424,424,419,5,-11.2140665,340.14694,0.0,0.0,31,False,1.4608198,,,,,,,,48,17,0.02976538,48,27,0,0.007785368,40.0118,0,0,0.636124,,,,,,,,,False,420,1317839.8553613648,383.3681,3437.5312,10.387711,48,569491.5324322893,454.41098,1253.2522,10.949824,46,1074820.9940152986,1123.373,956.7801,9.669555,1.2477332,0,38,0,10,0,1.2802696,0.56211376,0.71815586,-28.32888,0.7648221,1,12,3,9,84.41236,5.4385724,1.08258846e-10,703.2922,7.5955963,5250.0,2.0,-0.75,444,40.41715,3.5607157,9,9.36781,0.008048678,9,,NOT_AVAILABLE,355.723647214647,5.395590507488136,259.98745262505525,-6.491028556184237,False,False,0,True,True,False,False,False,False,True,False,1.02670754e-13,5.1283527e-13,0.9999358,5983.826,5975.514,5996.704,3.0395,3.0303,3.0688,-0.1282,-0.1304,-0.1164,680.7536,658.9383,687.549,1.2292,1.2243,1.2356,0.9941,0.9899,0.9995,0.5347,0.5324,0.5376,PHOENIX
1636148068921376768,Gaia DR3 4107315093951814400,4107315093951814400,477700489,2016.0,258.58731696561307,0.024782939,-29.48789016725127,0.013794396,1.3435971874383876,0.027619429,48.646812,2.3488994,0.8496314902559976,0.031516287,-2.1898526130402303,0.020897217,-0.021266323,-0.19414783,0.019264942,-0.35674733,-0.13438644,-0.3123241,-0.44950414,-0.10602652,0.39215443,0.013777943,410,0,408,2,-3.550143,315.24637,0.0,0.0,31,False,1.4859979,,,,,,,,47,17,0.04385097,47,28,0,0.009922918,30.224926,0,0,0.87680334,0.32117972,0.62251693,0.3520742,0.1747021,1.8818923,7.5869646,4.9022145,24.803917,False,406,31159.863360573017,37.71998,826.0838,14.453378,46,14384.57063818933,62.65338,229.58969,14.9438,43,24218.128817744368,100.84763,240.14574,13.787544,1.2388598,0,2,0,0,0,1.1562557,0.49042225,0.6658335,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,355.7805904168137,5.3939586675970554,260.01814574868905,-6.443212105142215,False,False,0,True,True,False,True,False,True,True,False,1.0220084e-13,5.104881e-13,0.99998236,5950.7197,5858.4497,5997.7974,4.395,4.3614,4.4244,-0.4749,-0.548,-0.4326,686.563,661.0126,713.0854,0.939,0.886,0.9598,0.7702,0.7253,0.7878,0.4176,0.3933,0.4271,PHOENIX
1636148068921376768,Gaia DR3 4107315197030820736,4107315197030820736,323622770,2016.0,258.6370588121953,0.23127615,-29.463536371304013,0.13430028,0.4118374026323487,0.26345953,1.5631903,3.956515,-3.7885953427083403,0.2990672,1.140419888806273,0.19323465,0.14543086,-0.02050384,-0.120628715,-0.3714734,0.033081695,-0.3503753,-0.40277496,-0.369609,0.21476042,0.14623319,324,0,322,2,29.292467,12915.634,1.7604429,422.093,95,False,,1.1609646,0.044649966,0.0367476,0.1252651,0.05394918,0.009050459,0.08061162,37,14,0.42751393,43,26,1,0.03419748,163.18234,20,67,2.3669982,0.3558648,0.551192,0.33277637,0.095126845,2.1205804,1.9963567,3.2192483,-39.453873,False,307,11918.455611456578,80.23865,148.5376,15.496817,2,11376.025285866423,3600.3457,3.1597035,15.1985655,2,41032.31993402819,26256.932,1.5627234,13.21508,4.397243,0,2,0,2,0,1.9834852,-0.29825115,2.2817364,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,355.825727977592,5.372773001288285,260.05964992611985,-6.41551189486724,False,False,0,False,False,False,False,False,False,True,False,3.235959e-10,2.2285009e-05,0.9999777,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 4107493932036885888,4107493932036885888,1224368359,2016.0,259.8115498105893,0.09463425,-28.301215342838596,0.058716897,0.25907659287654616,0.10582612,2.4481347,6.8256216,-5.226806339097502,0.119449854,-4.389716089176062,0.08492514,0.09263174,0.02194683,-0.17976925,-0.24232826,-0.24326557,-0.28195462,-0.5601456,0.059711732,0.3971069,0.18339987,416,0,413,3,-0.017228572,472.8498,0.19970001,0.8504971,95,False,,1.2886772,0.016606871,-0.03148247,0.119642854,-0.03755838,0.019951647,-0.0022334817,47,17,0.17142224,47,33,0,0.04466024,4.417541,0,0,0.9985775,0.47566494,0.61517626,0.41325408,0.18041363,3.7073994,6.793569,8.329268,23.16619,False,405,1975.5310433661314,1.7884043,1104.6333,17.448156,41,514.3246666267293,19.069658,26.970839,18.56045,43,2439.275182456936,34.113895,71.50386,16.279743,1.4950916,0,22,0,23,0,2.2807064,1.1122932,1.1684132,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,357.3743775691328,5.197968858963765,261.00310351537394,-5.17957849486523,False,False,0,True,False,False,False,False,False,True,False,1.02075514e-13,5.0998344e-13,0.99999946,5000.8105,4957.279,5040.1626,4.521,4.501,4.5412,0.2421,0.1537,0.3232,736.0218,705.6206,765.8944,3.2108,3.1685,3.249,2.3215,2.2878,2.3511,1.2507,1.2318,1.2663,MARCS
